"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"4111";2018;"Prefeitura Municipal de Maetinga - BA";2919959;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2113486,67;4796;"TotalReceitas"
"4112";2018;"Prefeitura Municipal de Maiquinique - BA";2920007;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";40814546,27;10183;"TotalReceitas"
"4113";2018;"Prefeitura Municipal de Maiquinique - BA";2920007;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2898299,21;10183;"TotalReceitas"
"4114";2018;"Prefeitura Municipal de Mairi - BA";2920106;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";59587565,5;19736;"TotalReceitas"
"4115";2018;"Prefeitura Municipal de Mairi - BA";2920106;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4036697,44;19736;"TotalReceitas"
"4116";2018;"Prefeitura Municipal de Malhada - BA";2920205;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";46511004,78;17491;"TotalReceitas"
"4117";2018;"Prefeitura Municipal de Malhada - BA";2920205;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4164110,72;17491;"TotalReceitas"
"4118";2018;"Prefeitura Municipal de Malhada de Pedras - BA";2920304;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22585830,48;8875;"TotalReceitas"
"4119";2018;"Prefeitura Municipal de Manoel Vitorino - BA";2920403;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";39579948,41;14364;"TotalReceitas"
"4120";2018;"Prefeitura Municipal de Mansidão - BA";2920452;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";36989669,27;13864;"TotalReceitas"
"4121";2018;"Prefeitura Municipal de Mansidão - BA";2920452;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3709553,89;13864;"TotalReceitas"
"4122";2018;"Prefeitura Municipal de Maracás - BA";2920502;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";65626178,38;23373;"TotalReceitas"
"4123";2018;"Prefeitura Municipal de Maracás - BA";2920502;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5168474,52;23373;"TotalReceitas"
"4124";2018;"Prefeitura Municipal de Maragogipe - BA";2920601;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";95262331,78;46106;"TotalReceitas"
"4125";2018;"Prefeitura Municipal de Maragogipe - BA";2920601;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";8014983,08;46106;"TotalReceitas"
"4126";2018;"Prefeitura Municipal de Maraú - BA";2920700;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";60743538,11;21313;"TotalReceitas"
"4127";2018;"Prefeitura Municipal de Maraú - BA";2920700;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4440902,29;21313;"TotalReceitas"
"4128";2018;"Prefeitura Municipal de Marcionílio Souza - BA";2920809;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";28344234,9;10941;"TotalReceitas"
"4129";2018;"Prefeitura Municipal de Mascote - BA";2920908;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";37296271,27;14800;"TotalReceitas"
"4130";2018;"Prefeitura Municipal de Mascote - BA";2920908;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3705496,07;14800;"TotalReceitas"
"4131";2018;"Prefeitura Municipal de Mata de São João - BA";2921005;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";211970574,41;46392;"TotalReceitas"
"4132";2018;"Prefeitura Municipal de Mata de São João - BA";2921005;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";8179105,09;46392;"TotalReceitas"
"4133";2018;"Prefeitura Municipal de Matina - BA";2921054;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";30615110,14;12404;"TotalReceitas"
"4134";2018;"Prefeitura Municipal de Matina - BA";2921054;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2750726,85;12404;"TotalReceitas"
"4135";2018;"Prefeitura Municipal de Medeiros Neto - BA";2921104;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";61785934,34;23586;"TotalReceitas"
"4136";2018;"Prefeitura Municipal de Medeiros Neto - BA";2921104;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5486061,51;23586;"TotalReceitas"
"4137";2018;"Prefeitura Municipal de Miguel Calmon - BA";2921203;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";55703553,96;27600;"TotalReceitas"
"4138";2018;"Prefeitura Municipal de Miguel Calmon - BA";2921203;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5005053,65;27600;"TotalReceitas"
"4139";2018;"Prefeitura Municipal de Milagres - BA";2921302;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";32196290,19;11621;"TotalReceitas"
"4140";2018;"Prefeitura Municipal de Milagres - BA";2921302;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2773099,15;11621;"TotalReceitas"
"4141";2018;"Prefeitura Municipal de Mirangaba - BA";2921401;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";47818565,78;18588;"TotalReceitas"
"4142";2018;"Prefeitura Municipal de Mirangaba - BA";2921401;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";-4193660,38;18588;"TotalReceitas"
"4143";2018;"Prefeitura Municipal de Mirante - BA";2921450;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";24117739,82;9735;"TotalReceitas"
"4144";2018;"Prefeitura Municipal de Mirante - BA";2921450;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2245065,82;9735;"TotalReceitas"
"4145";2018;"Prefeitura Municipal de Monte Santo - BA";2921500;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";120856671,08;52015;"TotalReceitas"
"4146";2018;"Prefeitura Municipal de Monte Santo - BA";2921500;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";7728221,59;52015;"TotalReceitas"
"4147";2018;"Prefeitura Municipal de Morpará - BA";2921609;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22917665,73;8958;"TotalReceitas"
"4148";2018;"Prefeitura Municipal de Morpará - BA";2921609;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2359305,43;8958;"TotalReceitas"
"4149";2018;"Prefeitura Municipal de Morro do Chapéu - BA";2921708;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";104341423,8;36789;"TotalReceitas"
"4150";2018;"Prefeitura Municipal de Morro do Chapéu - BA";2921708;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6951544,95;36789;"TotalReceitas"
"4151";2018;"Prefeitura Municipal de Mortugaba - BA";2921807;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";28923631,3;12505;"TotalReceitas"
"4152";2018;"Prefeitura Municipal de Mortugaba - BA";2921807;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2799338,4;12505;"TotalReceitas"
"4153";2018;"Prefeitura Municipal de Mucugê - BA";2921906;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";42808960,17;10096;"TotalReceitas"
"4154";2018;"Prefeitura Municipal de Mucugê - BA";2921906;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4869989,96;10096;"TotalReceitas"
"4155";2018;"Prefeitura Municipal de Mucuri - BA";2922003;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";167515102,04;41587;"TotalReceitas"
"4156";2018;"Prefeitura Municipal de Mucuri - BA";2922003;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";21196838,21;41587;"TotalReceitas"
"4157";2018;"Prefeitura Municipal de Mulungu do Morro - BA";2922052;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";40855279,9;12159;"TotalReceitas"
"4158";2018;"Prefeitura Municipal de Mulungu do Morro - BA";2922052;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2835279,37;12159;"TotalReceitas"
"4159";2018;"Prefeitura Municipal de Mundo Novo - BA";2922102;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";51366170,98;27165;"TotalReceitas"
"4160";2018;"Prefeitura Municipal de Mundo Novo - BA";2922102;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4791746,26;27165;"TotalReceitas"
"4161";2018;"Prefeitura Municipal de Muniz Ferreira - BA";2922201;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20763253,34;7650;"TotalReceitas"
"4162";2018;"Prefeitura Municipal de Muniz Ferreira - BA";2922201;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2100260,51;7650;"TotalReceitas"
"4163";2018;"Prefeitura Municipal de Muquém de São Francisco - BA";2922250;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";37800905,02;11571;"TotalReceitas"
"4164";2018;"Prefeitura Municipal de Muquém de São Francisco - BA";2922250;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3403576,89;11571;"TotalReceitas"
"4165";2018;"Prefeitura Municipal de Muritiba - BA";2922300;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";63873819,35;30585;"TotalReceitas"
"4166";2018;"Prefeitura Municipal de Muritiba - BA";2922300;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5552785,13;30585;"TotalReceitas"
"4167";2018;"Prefeitura Municipal de Mutuípe - BA";2922409;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";47758702,21;22917;"TotalReceitas"
"4168";2018;"Prefeitura Municipal de Mutuípe - BA";2922409;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";-4427464,92;22917;"TotalReceitas"
"4169";2018;"Prefeitura Municipal de Nazaré - BA";2922508;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";59368534,5;29450;"TotalReceitas"
"4170";2018;"Prefeitura Municipal de Nazaré - BA";2922508;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";-4944206,53;29450;"TotalReceitas"
"4171";2018;"Prefeitura Municipal de Nilo Peçanha - BA";2922607;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";40410239,98;14279;"TotalReceitas"
"4172";2018;"Prefeitura Municipal de Nilo Peçanha - BA";2922607;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3611817,06;14279;"TotalReceitas"
"4173";2018;"Prefeitura Municipal de Nordestina - BA";2922656;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";37794170,52;13552;"TotalReceitas"
"4174";2018;"Prefeitura Municipal de Nova Canaã - BA";2922706;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";41153899,8;17113;"TotalReceitas"
"4175";2018;"Prefeitura Municipal de Nova Canaã - BA";2922706;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4044909,23;17113;"TotalReceitas"
"4176";2018;"Prefeitura Municipal de Nova Fátima - BA";2922730;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22656392,56;8101;"TotalReceitas"
"4177";2018;"Prefeitura Municipal de Nova Fátima - BA";2922730;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2149605,93;8101;"TotalReceitas"
"4178";2018;"Prefeitura Municipal de Nova Ibiá - BA";2922755;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22954913,07;7010;"TotalReceitas"
"4179";2018;"Prefeitura Municipal de Nova Ibiá - BA";2922755;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2272770,44;7010;"TotalReceitas"
"4180";2018;"Prefeitura Municipal de Nova Itarana - BA";2922805;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";25697528,01;8372;"TotalReceitas"
"4181";2018;"Prefeitura Municipal de Nova Itarana - BA";2922805;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2123171,23;8372;"TotalReceitas"
"4182";2018;"Prefeitura Municipal de Nova Redenção - BA";2922854;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22591073,1;9485;"TotalReceitas"
"4183";2018;"Prefeitura Municipal de Nova Redenção - BA";2922854;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2145697,29;9485;"TotalReceitas"
"4184";2018;"Prefeitura Municipal de Nova Soure - BA";2922904;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";59683980,66;25931;"TotalReceitas"
"4185";2018;"Prefeitura Municipal de Nova Soure - BA";2922904;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4734016,15;25931;"TotalReceitas"
"4186";2018;"Prefeitura Municipal de Nova Viçosa - BA";2923001;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";103699084,99;43648;"TotalReceitas"
"4187";2018;"Prefeitura Municipal de Nova Viçosa - BA";2923001;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";7456899,42;43648;"TotalReceitas"
"4188";2018;"Prefeitura Municipal de Novo Horizonte - BA";2923035;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";31489277,83;12381;"TotalReceitas"
"4189";2018;"Prefeitura Municipal de Novo Horizonte - BA";2923035;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2860523,68;12381;"TotalReceitas"
"4190";2018;"Prefeitura Municipal de Novo Triunfo - BA";2923050;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";30696473,14;16016;"TotalReceitas"
"4191";2018;"Prefeitura Municipal de Olindina - BA";2923100;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";57706709,93;26907;"TotalReceitas"
"4192";2018;"Prefeitura Municipal de Olindina - BA";2923100;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4778881,17;26907;"TotalReceitas"
"4193";2018;"Prefeitura Municipal de Olindina - BA";2923100;"BA";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";2213,57;26907;"TotalReceitas"
"4194";2018;"Prefeitura Municipal de Oliveira dos Brejinhos - BA";2923209;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";94365299,59;22789;"TotalReceitas"
"4195";2018;"Prefeitura Municipal de Oliveira dos Brejinhos - BA";2923209;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4546106,31;22789;"TotalReceitas"
"4196";2018;"Prefeitura Municipal de Ouriçangas - BA";2923308;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";21698504,18;8895;"TotalReceitas"
"4197";2018;"Prefeitura Municipal de Ouriçangas - BA";2923308;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2085925,12;8895;"TotalReceitas"
"4198";2018;"Prefeitura Municipal de Ourolândia - BA";2923357;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";63286186,73;17954;"TotalReceitas"
"4199";2018;"Prefeitura Municipal de Ourolândia - BA";2923357;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4372266,57;17954;"TotalReceitas"
"4200";2018;"Prefeitura Municipal de Palmas de Monte Alto - BA";2923407;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";49135674,51;22487;"TotalReceitas"
"4201";2018;"Prefeitura Municipal de Palmas de Monte Alto - BA";2923407;"BA";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4363248,26;22487;"TotalReceitas"
"4202";2018;"Prefeitura Municipal de Palmeiras - BA";2923506;"BA";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";24401414,16;9191;"TotalReceitas"
